ko_id,ko_name,n_cells,fc_1-2,pval
KO:K02654,leader peptidase (prepilin peptidase) / N-methyltransferase [EC:3.4.23.43 2.1.1.-],6533,-1.2883096,6.6235242891247325e-18
KO:K06915,uncharacterized protein,6525,-1.2849121,1.9705202123449774e-19
KO:K07252,dolichyldiphosphatase [EC:3.6.1.43],1129,-1.2844772,3.648464915988254e-12
KO:K04762,ribosome-associated heat shock protein Hsp15,6487,-1.2836876,1.422539359930366e-26
KO:K01817,phosphoribosylanthranilate isomerase [EC:5.3.1.24],6539,-1.2831154,2.887726780884718e-18
KO:K17944,mRNA-binding protein PUF3,740,-1.2825823,2.1674057305345338e-17
KO:K01696,tryptophan synthase beta chain [EC:4.2.1.20],6539,-1.2820711,7.80645628448508e-39
KO:K00003,homoserine dehydrogenase [EC:1.1.1.3],6539,-1.2819157,1.0008148219726792e-28
KO:K01073,acyl-CoA hydrolase [EC:3.1.2.20],4338,-1.2799121,4.6704037810963976e-12
KO:K14086,ech hydrogenase subunit A,2452,-1.2778327,1.428648653015362e-15
KO:K14090,ech hydrogenase subunit E,2557,-1.2774446,2.348023813102174e-11
KO:K02396,flagellar hook-associated protein 1,6529,-1.2773743,6.288725998331483e-20
KO:K19789,DNA repair protein RadD,5591,-1.2766323,2.6673127122701855e-07
KO:K12242,pyochelin biosynthesis protein PchC,2050,-1.2765455,4.4572931550450505e-11
KO:K02410,flagellar motor switch protein FliG,6531,-1.2753534,8.400685168270952e-18
KO:K13292,phosphatidylglycerol---prolipoprotein diacylglyceryl transferase [EC:2.5.1.145],6531,-1.2730494,5.321497064492533e-29
KO:K02334,DNA polymerase bacteriophage-type [EC:2.7.7.7],6539,-1.2729168,1.1609589412157899e-23
KO:K02412,flagellum-specific ATP synthase [EC:7.4.2.8],6528,-1.2720146,7.526020472636714e-17
KO:K02004,putative ABC transport system permease protein,6537,-1.2710972,4.69204556894919e-44
KO:K09498,T-complex protein 1 subunit zeta,2219,-1.2706511,1.8043064887682435e-10
KO:K05815,sn-glycerol 3-phosphate transport system permease protein,6516,-1.2700062,6.504972797739949e-19
KO:K06903,uncharacterized protein,6446,-1.26969,5.094640555639799e-10
KO:K12195,charged multivesicular body protein 6,957,-1.2693882,1.5625166857281164e-14
KO:K00973,glucose-1-phosphate thymidylyltransferase [EC:2.7.7.24],6539,-1.2682915,3.6410511968392595e-31
KO:K01704,3-isopropylmalate/(R)-2-methylmalate dehydratase small subunit [EC:4.2.1.33 4.2.1.35],6539,-1.2681627,8.997156208548674e-25
KO:K03070,preprotein translocase subunit SecA [EC:7.4.2.8],6538,-1.2676353,1.65179196433095e-46
KO:K00620,glutamate N-acetyltransferase / amino-acid N-acetyltransferase [EC:2.3.1.35 2.3.1.1],6529,-1.2675815,2.0167682806572916e-28
KO:K01950,NAD+ synthase (glutamine-hydrolysing) [EC:6.3.5.1],6537,-1.266202,4.920106942213444e-35
KO:K01607,4-carboxymuconolactone decarboxylase [EC:4.1.1.44],6515,-1.263638,1.8005739930216482e-23
KO:K15326,tRNA-splicing endonuclease subunit Sen54,846,-1.263515,1.810431438355167e-11
KO:K17757,ATP-dependent NAD(P)H-hydrate dehydratase [EC:4.2.1.93],1452,-1.2634988,2.931646943387839e-13
KO:K11751,5'-nucleotidase / UDP-sugar diphosphatase [EC:3.1.3.5 3.6.1.45],3816,-1.2628372,1.6183245011497877e-07
KO:K01609,indole-3-glycerol phosphate synthase [EC:4.1.1.48],6538,-1.2623725,4.754982696497985e-15
KO:K01868,threonyl-tRNA synthetase [EC:6.1.1.3],6539,-1.2615061,3.037551238263426e-49
KO:K00850,6-phosphofructokinase 1 [EC:2.7.1.11],6536,-1.2611055,9.010091725035577e-46
KO:K00788,thiamine-phosphate pyrophosphorylase [EC:2.5.1.3],6539,-1.2595677,1.6868934149549613e-28
KO:K03303,lactate permease,6518,-1.2587695,5.76474451358883e-26
KO:K01890,phenylalanyl-tRNA synthetase beta chain [EC:6.1.1.20],6539,-1.2575321,2.6940567850807992e-48
KO:K11838,ubiquitin carboxyl-terminal hydrolase 7 [EC:3.4.19.12],2045,-1.2570696,1.7205297007754333e-12
KO:K14170,chorismate mutase / prephenate dehydratase [EC:5.4.99.5 4.2.1.51],6524,-1.256999,1.2331285749035268e-21
KO:K14326,regulator of nonsense transcripts 1 [EC:3.6.4.-],2993,-1.2565975,2.0171645788451246e-09
KO:K00800,3-phosphoshikimate 1-carboxyvinyltransferase [EC:2.5.1.19],6539,-1.2564707,8.660987406839166e-47
KO:K19172,DNA sulfur modification protein DndE,5939,-1.2561798,2.3398470240049362e-11
KO:K17260,actin-related protein 2,1862,-1.2556424,4.761051149172362e-12
KO:K05809,ribosome-associated inhibitor A,700,-1.2553232,1.4912834345325446e-10
KO:K03031,26S proteasome regulatory subunit N12,1257,-1.2552085,9.330916293927147e-15
KO:K14559,U3 small nucleolar RNA-associated protein MPP10,2018,-1.2549274,5.190563089461717e-11
KO:K00177,2-oxoglutarate ferredoxin oxidoreductase subunit gamma [EC:1.2.7.3],4916,-1.2541418,3.519009104869758e-21
KO:K08981,putative membrane protein,6205,-1.2530885,4.0990121157950403e-07
KO:K13732,fibronectin-binding protein A,666,-1.2516737,2.6928092680383384e-11
KO:K02337,DNA polymerase III subunit alpha [EC:2.7.7.7],6537,-1.251667,2.2030640104966137e-47
KO:K02421,flagellar biosynthesis protein FliR,6527,-1.2510939,3.464619778438674e-15
KO:K02970,small subunit ribosomal protein S21,6534,-1.2507238,1.4018770610667504e-48
KO:K11126,telomerase reverse transcriptase [EC:2.7.7.49],1473,-1.2474227,2.2460108363507956e-13
KO:K00580,tetrahydromethanopterin S-methyltransferase subunit D [EC:2.1.1.86],1293,-1.2471428,9.729526652343306e-10
KO:K02279,pilus assembly protein CpaB,6456,-1.246654,4.5266211535305004e-21
KO:K03307,"solute:Na+ symporter, SSS family",6537,-1.2464123,7.025272352414402e-32
KO:K02037,phosphate transport system permease protein,6539,-1.2461891,1.634774529892505e-14
KO:K01872,alanyl-tRNA synthetase [EC:6.1.1.7],6539,-1.2452345,1.4785665457030082e-45
KO:K01960,pyruvate carboxylase subunit B [EC:6.4.1.1],6408,-1.2440758,2.3812355105988365e-13
KO:K09123,cis-L-3-hydroxyproline dehydratase [EC:4.2.1.171],6428,-1.2430243,1.030993401081817e-12
KO:K09807,uncharacterized protein,6527,-1.2427292,9.951017514238508e-15
KO:K03526,(E)-4-hydroxy-3-methylbut-2-enyl-diphosphate synthase [EC:1.17.7.1 1.17.7.3],6537,-1.2424593,1.3574205177771416e-42
KO:K00927,phosphoglycerate kinase [EC:2.7.2.3],6539,-1.2415781,7.742935880041561e-49
KO:K00998,CDP-diacylglycerol---serine O-phosphatidyltransferase [EC:2.7.8.8],1963,-1.240763,3.9726598026935784e-07
KO:K15721,pesticin/yersiniabactin receptor,856,-1.2397618,5.74308984313702e-08
KO:K04019,ethanolamine utilization protein EutA,5836,-1.2396309,3.164458483146486e-24
KO:K00540,F420H(2)-dependent quinone reductase [EC:1.1.98.-],6538,-1.2392445,7.95387710706721e-26
KO:K03252,translation initiation factor 3 subunit C,2032,-1.2359588,1.5680918581531674e-10
KO:K00921,1-phosphatidylinositol-3-phosphate 5-kinase [EC:2.7.1.150],2303,-1.2342467,7.032533700912201e-14
KO:K15540,chaperone protein EcpD,1731,-1.2329698,3.24319740997742e-10
KO:K06441,ferredoxin hydrogenase gamma subunit [EC:1.12.7.2],846,-1.2326517,3.7244462656662377e-07
KO:K11476,"GntR family transcriptional regulator, gluconate operon transcriptional repressor",2240,-1.2320085,0.0008520177535801765
KO:K07773,"two-component system, OmpR family, aerobic respiration control protein ArcA",1893,-1.2312787,7.028944956308728e-07
KO:K17836,beta-lactamase class A [EC:3.5.2.6],6501,-1.230814,7.806401382178698e-29
KO:K07318,adenine-specific DNA-methyltransferase [EC:2.1.1.72],6387,-1.2300334,8.513569466088054e-18
KO:K00817,histidinol-phosphate aminotransferase [EC:2.6.1.9],6539,-1.2263727,1.4901256754374684e-31
KO:K01755,argininosuccinate lyase [EC:4.3.2.1],6539,-1.2263489,1.3249921278878355e-48
KO:K02409,flagellar M-ring protein FliF,6529,-1.2259693,3.5295979981792053e-17
KO:K10530,L-lactate oxidase [EC:1.1.3.2],2365,-1.2246206,7.81045950293948e-06
KO:K01507,inorganic pyrophosphatase [EC:3.6.1.1],6539,-1.2242556,4.381655573319706e-31
KO:K01012,biotin synthase [EC:2.8.1.6],6539,-1.2237911,1.4846537360802086e-29
KO:K02600,transcription termination/antitermination protein NusA,6539,-1.2234592,1.5112339050878471e-52
KO:K03632,chromosome partition protein MukB,2676,-1.2214284,1.0242341353601198e-07
KO:K02937,large subunit ribosomal protein L7e,1835,-1.2213621,1.602441182202064e-12
KO:K16095,bacitracin synthase 3,3817,-1.2193515,4.846426407825196e-06
KO:K01881,prolyl-tRNA synthetase [EC:6.1.1.15],6539,-1.2189198,1.8652136786887857e-48
KO:K05545,tRNA-dihydrouridine synthase 4 [EC:1.3.1.90],740,-1.2183876,3.166499618982395e-11
KO:K04688,ribosomal protein S6 kinase beta [EC:2.7.11.1],1405,-1.2182703,1.029572124855323e-09
KO:K01869,leucyl-tRNA synthetase [EC:6.1.1.4],6539,-1.2181511,3.817049036034413e-45
KO:K03696,ATP-dependent Clp protease ATP-binding subunit ClpC,6536,-1.2175446,2.5968796592305576e-43
KO:K01079,phosphoserine phosphatase [EC:3.1.3.3],6537,-1.2167516,4.1894180912539486e-11
KO:K19682,intraflagellar transport protein 46,1164,-1.2160001,1.1035282118523535e-12
KO:K02927,ubiquitin-large subunit ribosomal protein L40e,4120,-1.2159028,0.34323680101175236
KO:K00053,ketol-acid reductoisomerase [EC:1.1.1.86],6539,-1.2148037,4.991462779326319e-39
KO:K07038,inner membrane protein,6521,-1.2144718,8.690759645416332e-12
KO:K03026,DNA-directed RNA polymerase III subunit RPC4,839,-1.2143011,2.092342510203594e-12
KO:K05297,rubredoxin---NAD+ reductase [EC:1.18.1.1],5593,-1.2141061,2.249211073874308e-09
KO:K14776,ATP-dependent RNA helicase DDX10/DBP4 [EC:3.6.4.13],1986,-1.2140307,1.231542678751402e-10
KO:K14556,U3 small nucleolar RNA-associated protein 12,2170,-1.2139926,5.395986099299353e-10
KO:K02882,large subunit ribosomal protein L18Ae,1620,-1.2132092,9.332352072003912e-09
KO:K02304,precorrin-2 dehydrogenase / sirohydrochlorin ferrochelatase [EC:1.3.1.76 4.99.1.4],6487,-1.2123146,1.795950232088078e-20
KO:K02012,iron(III) transport system substrate-binding protein,6535,-1.2120137,2.5240533015514146e-23
KO:K19124,CRISPR system Cascade subunit CasC,5273,-1.2119141,1.7630321480800532e-13
KO:K06182,23S rRNA pseudouridine2604 synthase [EC:5.4.99.21],6305,-1.210753,7.259786875263342e-17
KO:K03686,molecular chaperone DnaJ,6539,-1.209261,1.7116274710293273e-44
KO:K13683,putative colanic acid biosynthesis glycosyltransferase [EC:2.4.-.-],2693,-1.2088606,9.84861415507774e-07
KO:K08486,syntaxin 1B/2/3,1386,-1.2086558,3.728902234718989e-15
KO:K02031,peptide/nickel transport system ATP-binding protein,6539,-1.2084846,6.841324105384146e-20
KO:K19123,CRISPR system Cascade subunit CasA,5392,-1.2070186,2.999185809977484e-13
KO:K14744,prophage endopeptidase [EC:3.4.-.-],960,-1.2055912,1.4939822203508477e-11
KO:K06141,"MFS transporter, TsgA protein",1329,-1.2039056,1.7028825103311997e-10
KO:K09474,acid phosphatase (class A) [EC:3.1.3.2],5752,-1.2037432,0.0001214843476694085
KO:K07700,"two-component system, CitB family, cit operon sensor histidine kinase CitA [EC:2.7.13.3]",657,-1.203188,6.390199435897376e-13
KO:K00926,carbamate kinase [EC:2.7.2.2],6239,-1.2028008,1.1951742139048084e-21
KO:K12832,splicing factor 3B subunit 5,820,-1.2024384,7.367011499471343e-12
KO:K02521,"LysR family transcriptional regulator, positive regulator for ilvC",4051,-1.2019582,2.5208342959308285e-05
KO:K00668,"fatty acid synthase subunit beta, fungi type [EC:2.3.1.86]",2110,-1.2014997,1.074121805439448e-08
KO:K14050,geranylgeranyl transferase type-2 subunit alpha [EC:2.5.1.60],1335,-1.2013459,1.2261091901745256e-11
KO:K01144,exodeoxyribonuclease V [EC:3.1.11.5],6450,-1.200655,2.75876154108081e-13
KO:K11107,ferredoxin,1370,-1.2004299,1.7632416302888185e-08
KO:K00609,aspartate carbamoyltransferase catalytic subunit [EC:2.1.3.2],6539,-1.1993084,6.272000405462198e-45
KO:K07636,"two-component system, OmpR family, phosphate regulon sensor histidine kinase PhoR [EC:2.7.13.3]",6537,-1.198906,4.4142238938051343e-42
KO:K11672,actin-related protein 5,1160,-1.1985483,2.378212523447239e-13
KO:K10782,fatty acyl-ACP thioesterase A [EC:3.1.2.14],1052,-1.1981637,2.0774695809996818e-10
KO:K00872,homoserine kinase [EC:2.7.1.39],6535,-1.1964226,4.219778983036282e-23
KO:K15548,p-hydroxybenzoic acid efflux pump subunit AaeA,845,-1.1942492,5.639960241307931e-09
KO:K12488,"Arf-GAP with SH3 domain, ANK repeat and PH domain-containing protein",886,-1.192843,3.7862651002218606e-11
KO:K08517,vesicle transport protein SEC22,1218,-1.192667,3.3444180845322566e-12
KO:K06942,ribosome-binding ATPase,6539,-1.1925125,5.0983578301037416e-45
KO:K14319,Ran GTPase-activating protein 1,1662,-1.191432,3.525564273341325e-13
KO:K00384,thioredoxin reductase (NADPH) [EC:1.8.1.9],6539,-1.1910181,3.995953704572046e-41
KO:K01885,glutamyl-tRNA synthetase [EC:6.1.1.17],6537,-1.1908264,1.5646398890862434e-36
KO:K01006,"pyruvate, orthophosphate dikinase [EC:2.7.9.1]",6528,-1.1879435,2.8038834487425054e-33
KO:K10752,histone-binding protein RBBP4,1905,-1.1872468,7.944034914163067e-11
KO:K14774,U3 small nucleolar RNA-associated protein 25,1669,-1.1869898,7.473024865889153e-12
KO:K12666,oligosaccharyltransferase complex subunit alpha (ribophorin I),1334,-1.1840377,3.898827678624711e-12
KO:K02993,small subunit ribosomal protein S7e,1572,-1.1831818,6.907906636664473e-12
KO:K03445,"MFS transporter, DHA1 family, purine ribonucleoside efflux pump",2165,-1.1830237,1.6821525419892024e-10
KO:K14845,RAT1-interacting protein,1101,-1.1819568,3.012939219533084e-11
KO:K09459,phosphonopyruvate decarboxylase [EC:4.1.1.82],6212,-1.1805406,9.285333452026972e-06
KO:K03804,chromosome partition protein MukE,1946,-1.1805053,3.1619296432464426e-07
KO:K10858,DNA mismatch repair protein PMS2,1909,-1.1799574,2.0181299484824728e-11
KO:K03128,transcription initiation factor TFIID subunit 2,1806,-1.1793733,3.0198586363967676e-10
KO:K11693,peptidoglycan pentaglycine glycine transferase (the first glycine) [EC:2.3.2.16],1497,-1.1786795,3.75126834292055e-07
KO:K07025,putative hydrolase of the HAD superfamily,6539,-1.1775398,1.774249014618273e-44
KO:K16013,"ATP-binding cassette, subfamily C, bacterial CydD",6304,-1.1773579,2.586299214105894e-12
KO:K16780,sjoegren syndrome nuclear autoantigen 1,707,-1.1766224,1.8568814009207624e-16
KO:K04488,nitrogen fixation protein NifU and related proteins,6539,-1.175046,1.0837445124266017e-17
KO:K10251,17beta-estradiol 17-dehydrogenase / very-long-chain 3-oxoacyl-CoA reductase [EC:1.1.1.62 1.1.1.330],2307,-1.174933,5.310579867044408e-11
KO:K11585,chromobox protein 1,948,-1.1743226,2.2517300692427981e-13
KO:K02115,F-type H+-transporting ATPase subunit gamma,6538,-1.1732883,1.6033113228911805e-41
KO:K19348,meckelin,839,-1.1732273,8.136732881689324e-15
KO:K04480,methanol---5-hydroxybenzimidazolylcobamide Co-methyltransferase [EC:2.1.1.90],2748,-1.1731641,1.8855053957240557e-07
KO:K03108,signal recognition particle subunit SRP72,1302,-1.1730332,4.796525950449784e-11
KO:K09910,uncharacterized protein,755,-1.17273,2.1518959216648496e-12
KO:K12609,CCR4-NOT transcriptional complex subunit CAF120,909,-1.1725559,7.202163854143187e-12
KO:K01912,phenylacetate-CoA ligase [EC:6.2.1.30],6538,-1.1725235,3.833973153715795e-19
KO:K02009,cobalt/nickel transport protein,5280,-1.1722293,2.8992190881706326e-07
KO:K03038,26S proteasome regulatory subunit N8,1729,-1.1718659,3.9363057942989716e-10
KO:K01754,threonine dehydratase [EC:4.3.1.19],6539,-1.1714439,9.924388609313269e-15
KO:K02943,large subunit ribosomal protein LP2,1457,-1.1710367,7.728341949670417e-10
KO:K02144,V-type H+-transporting ATPase subunit H,1584,-1.1710043,4.730175652535633e-09
KO:K01883,cysteinyl-tRNA synthetase [EC:6.1.1.16],6539,-1.1698818,7.003840052116665e-43
KO:K19679,intraflagellar transport protein 74,1000,-1.1693487,8.092042845887114e-16
KO:K03168,DNA topoisomerase I [EC:5.6.2.1],6539,-1.1685181,1.3923561016774296e-41
KO:K12152,phosphatase NudJ [EC:3.6.1.-],2899,-1.168231,1.612361302301991e-07
KO:K07013,uncharacterized protein,3501,-1.1672008,0.002364887838799636
KO:K03928,carboxylesterase [EC:3.1.1.1],6421,-1.1665659,4.4887541400009715e-12
KO:K17782,mitochondrial intermembrane space import and assembly protein 40,887,-1.166565,2.7336977952445832e-11
KO:K00754,L-malate glycosyltransferase [EC:2.4.1.-],6535,-1.1645966,4.391751118919584e-29
KO:K16850,altronate dehydratase large subunit [EC:4.2.1.7],5613,-1.1637683,1.4638768030527603e-14
KO:K02335,DNA polymerase I [EC:2.7.7.7],6536,-1.1627045,1.8116935737418078e-47
KO:K15196,transcription factor IIIB 90 kDa subunit,1789,-1.1625051,1.9010403071798652e-10
KO:K18442,brefeldin A-inhibited guanine nucleotide-exchange protein,2435,-1.1624982,4.173573579541736e-08
KO:K13932,malonate decarboxylase beta subunit [EC:4.1.1.87],4536,-1.1613882,0.00015464379967512133
KO:K05517,nucleoside-specific channel-forming protein,920,-1.161231,6.557480314414606e-11
KO:K10391,tubulin epsilon,897,-1.1603289,1.5151715887653446e-11
KO:K12761,carbon catabolite-derepressing protein kinase [EC:2.7.11.1],1515,-1.160317,7.032545398756135e-12
KO:K00655,1-acyl-sn-glycerol-3-phosphate acyltransferase [EC:2.3.1.51],6537,-1.1584845,5.30967948360412e-35
KO:K14560,U3 small nucleolar ribonucleoprotein protein IMP3,1395,-1.1583815,1.1518177905794336e-11
KO:K02951,small subunit ribosomal protein S12e,1427,-1.1582589,4.894385260503691e-12
KO:K18468,vacuolar protein sorting-associated protein 35,2017,-1.1582351,1.6428447632551962e-11
KO:K06208,chorismate mutase [EC:5.4.99.5],6224,-1.1564567,3.830288868072135e-10
KO:K01940,argininosuccinate synthase [EC:6.3.4.5],6539,-1.1556082,1.1027553208318672e-49
KO:K03037,26S proteasome regulatory subunit N7,1863,-1.1552854,3.40540449337384e-11
KO:K11968,ariadne-1 [EC:2.3.2.31],2014,-1.1541557,6.617514210178297e-09
KO:K02851,UDP-GlcNAc:undecaprenyl-phosphate/decaprenyl-phosphate GlcNAc-1-phosphate transferase [EC:2.7.8.33 2.7.8.35],6526,-1.153048,1.6146851141680802e-19
KO:K03046,DNA-directed RNA polymerase subunit beta' [EC:2.7.7.6],6538,-1.1504784,1.4908743528945063e-34
KO:K07145,heme oxygenase (staphylobilin-producing) [EC:1.14.99.48],1049,-1.1498208,4.242467861665468e-08
KO:K15858,"CDP-3, 6-dideoxy-D-glycero-L-glycero-4-hexulose-4-reductase [EC:1.1.1.-]",1924,-1.1477613,1.5299570080551332e-05
KO:K03065,26S proteasome regulatory subunit T5,2156,-1.1476307,9.097771706778149e-13
KO:K00113,glycerol-3-phosphate dehydrogenase subunit C,6182,-1.1471143,4.316978080480638e-07
KO:K09419,"heat shock transcription factor, other eukaryote",1221,-1.1461458,7.39736771263781e-14
KO:K10839,UV excision repair protein RAD23,1862,-1.1459513,4.111918464135892e-10
KO:K02499,tetrapyrrole methylase family protein / MazG family protein,6483,-1.1457582,9.436655993474828e-25
KO:K14785,ESF2/ABP1 family protein,1369,-1.1454663,3.658423063217063e-10
KO:K03033,26S proteasome regulatory subunit N3,1821,-1.1444087,8.569776422239986e-11
KO:K02989,small subunit ribosomal protein S5e,1805,-1.1440129,1.737291070377801e-08
KO:K01790,"dTDP-4-dehydrorhamnose 3,5-epimerase [EC:5.1.3.13]",6537,-1.143897,1.008973160633271e-34
KO:K16185,Ras-related GTP-binding protein A/B,1583,-1.1438003,1.6519795185069361e-09
KO:K13665,pyruvyltransferase,4123,-1.143313,0.0004961329869697026
KO:K01524,"exopolyphosphatase / guanosine-5'-triphosphate,3'-diphosphate pyrophosphatase [EC:3.6.1.11 3.6.1.40]",6537,-1.1421928,6.102575427575098e-22
KO:K02010,iron(III) transport system ATP-binding protein [EC:7.2.2.7],6539,-1.141325,1.1469901483421506e-21
KO:K05820,"MFS transporter, PPP family, 3-phenylpropionic acid transporter",6503,-1.1410117,1.8924960340927205e-23
KO:K19573,alpha-tubulin N-acetyltransferase 1 [EC:2.3.1.108],747,-1.1402907,1.41201961106705e-12
KO:K05515,penicillin-binding protein 2 [EC:3.4.16.4],6537,-1.1401196,5.321497064492533e-29
KO:K01873,valyl-tRNA synthetase [EC:6.1.1.9],6539,-1.1398039,7.827648087452274e-44
KO:K06898,"pyridinium-3,5-biscarboxylic acid mononucleotide synthase [EC:2.5.1.143]",6451,-1.1391425,1.7000641872714998e-16
KO:K14773,U3 small nucleolar RNA-associated protein 23,1116,-1.1385703,2.6693197437346433e-12
KO:K05342,"alpha,alpha-trehalose phosphorylase [EC:2.4.1.64]",5419,-1.1378813,9.209350047722533e-18
KO:K03025,DNA-directed RNA polymerase III subunit RPC6,1419,-1.1374073,9.201983318886472e-11
KO:K05285,GPI ethanolamine phosphate transferase 1 [EC:2.7.-.-],1355,-1.1363087,2.7052254915793e-12
KO:K05337,ferredoxin,6517,-1.1362176,9.564649266509908e-10
KO:K00963,UTP--glucose-1-phosphate uridylyltransferase [EC:2.7.7.9],6539,-1.1337495,2.2070774330230584e-19
