ko_id,ko_name,n_cells,fc_1-2,pval
KO:K13040,"two-component system, LuxR family, sensor histidine kinase TtrS [EC:2.7.13.3]",4534,-1.4254664,1.2090843548666146e-05
KO:K07760,cyclin-dependent kinase [EC:2.7.11.22],865,-1.422842,8.127646613352647e-26
KO:K04368,mitogen-activated protein kinase kinase 1 [EC:2.7.12.2],1103,-1.4184189,1.4414980182437255e-13
KO:K08322,L-gulonate 5-dehydrogenase [EC:1.1.1.380],5241,-1.4172382,0.00040711748406926446
KO:K19204,pimaricinolide synthase PimS2,3207,-1.4152803,4.919687724449458e-15
KO:K06205,MioC protein,4818,-1.4145163,1.659956643775847e-25
KO:K09493,T-complex protein 1 subunit alpha,2392,-1.414514,5.551898814403524e-07
KO:K01922,phosphopantothenate---cysteine ligase (ATP) [EC:6.3.2.51],4035,-1.4141433,3.0560287450529636e-15
KO:K11780,"7,8-didemethyl-8-hydroxy-5-deazariboflavin synthase [EC:4.3.1.32]",3564,-1.4140937,0.0033783045110498035
KO:K08990,putative membrane protein,5602,-1.4137776,1.914456707394229e-23
KO:K03128,transcription initiation factor TFIID subunit 2,1806,-1.4128959,1.3610397876368382e-19
KO:K05857,"phosphatidylinositol phospholipase C, delta [EC:3.1.4.11]",1697,-1.4114232,2.3001949531631086e-17
KO:K08245,phytepsin [EC:3.4.23.40],804,-1.4113369,3.169047691445928e-29
KO:K15283,"solute carrier family 35, member E1",1574,-1.4110231,7.351470184491245e-13
KO:K14083,trimethylamine---corrinoid protein Co-methyltransferase [EC:2.1.1.250],6420,-1.4100533,1.40072654548822e-117
KO:K14159,ribonuclease HI / DNA polymerase III subunit epsilon [EC:3.1.26.4 2.7.7.7],954,-1.4097714,3.755558707010907e-19
KO:K13220,WW domain-binding protein 4,710,-1.4057126,1.3420361078755822e-27
KO:K06642,DNA-dependent protein kinase catalytic subunit [EC:2.7.11.1],1234,-1.4056585,2.877238408057859e-16
KO:K00108,choline dehydrogenase [EC:1.1.99.1],6447,-1.4039307,1.8733403954846462e-164
KO:K01637,isocitrate lyase [EC:4.1.3.1],6416,-1.4025846,9.03529571292031e-151
KO:K08288,protein kinase C substrate 80K-H,1469,-1.401588,3.2281881084079463e-17
KO:K02604,origin recognition complex subunit 2,1231,-1.4015124,2.5936053676570474e-27
KO:K18752,transportin-1,1590,-1.401383,2.026700996203078e-14
KO:K12989,mannosyltransferase [EC:2.4.1.-],5690,-1.4008346,1.2483243514386509e-62
KO:K07127,5-hydroxyisourate hydrolase [EC:3.5.2.17],6255,-1.400218,4.934299398312554e-131
KO:K00293,"saccharopine dehydrogenase (NADP+, L-glutamate forming) [EC:1.5.1.10]",5378,-1.3996935,1.1055563230815096e-91
KO:K15263,cell growth-regulating nucleolar protein,1282,-1.399343,1.4882328791434452e-22
KO:K08153,"MFS transporter, DHA1 family, multidrug resistance protein",5544,-1.3988967,4.373606120023584e-20
KO:K12501,homogentisate solanesyltransferase [EC:2.5.1.117],839,-1.3985691,7.3963908050584615e-31
KO:K01014,aryl sulfotransferase [EC:2.8.2.1],5204,-1.3985213,8.414782661422577e-47
KO:K06062,histone acetyltransferase [EC:2.3.1.48],1973,-1.3976852,2.1303755543201473e-09
KO:K14319,Ran GTPase-activating protein 1,1662,-1.396096,4.68031279481076e-12
KO:K09419,"heat shock transcription factor, other eukaryote",1221,-1.3953176,4.297187278197515e-28
KO:K11997,tripartite motif-containing protein 2/3,3917,-1.3939726,6.144510876175715e-10
KO:K06634,cyclin H,1049,-1.392992,3.671235705542363e-24
KO:K10782,fatty acyl-ACP thioesterase A [EC:3.1.2.14],1052,-1.3925114,9.619548248401574e-33
KO:K16489,protein SFI1,1156,-1.3921545,2.1406871437032032e-24
KO:K08343,ubiquitin-like-conjugating enzyme ATG3,1800,-1.3907664,7.801975846602553e-09
KO:K10679,nitroreductase / dihydropteridine reductase [EC:1.-.-.- 1.5.1.34],2620,-1.3901596,2.8253119328443847e-06
KO:K08603,thermolysin [EC:3.4.24.27],4542,-1.3897214,3.5269655648656644e-12
KO:K11995,deoxyribonuclease-1-like protein [EC:3.1.21.-],1068,-1.389452,6.405944310147879e-22
KO:K07782,"LuxR family transcriptional regulator, quorum-sensing system regulator SdiA",4816,-1.387788,4.331811188272418e-17
KO:K17241,"alpha-1,4-digalacturonate transport system substrate-binding protein",5089,-1.3876603,1.325805682631761e-49
KO:K02542,DNA replication licensing factor MCM6 [EC:3.6.4.12],2351,-1.3867435,2.807748743079574e-11
KO:K03745,SlyX protein,5862,-1.3866777,2.1802417214133996e-68
KO:K09149,uncharacterized protein,1549,-1.3865623,2.9429261248850712e-24
KO:K14437,chromodomain-helicase-DNA-binding protein 7 [EC:3.6.4.12],2015,-1.3864923,3.024096080014947e-07
KO:K12581,CCR4-NOT transcription complex subunit 7/8,2201,-1.3864859,9.368741742868243e-09
KO:K00812,aspartate aminotransferase [EC:2.6.1.1],6539,-1.38626,9.400720166475892e-149
KO:K12176,COP9 signalosome complex subunit 2,1569,-1.3860915,1.1035087432081948e-12
KO:K12735,peptidyl-prolyl cis-trans isomerase-like 4 [EC:5.2.1.8],1885,-1.3859415,2.9034862680891034e-11
KO:K10590,E3 ubiquitin-protein ligase TRIP12 [EC:2.3.2.26],2164,-1.38568,7.772765223641292e-08
KO:K14311,nuclear pore complex protein Nup188,1202,-1.3844028,5.214868868277342e-30
KO:K00477,phytanoyl-CoA hydroxylase [EC:1.14.11.18],5737,-1.3842583,1.203285281101408e-93
KO:K15067,2-aminomuconate deaminase [EC:3.5.99.5],5859,-1.3838015,8.220679780261776e-72
KO:K12483,EH domain-containing protein 1,1215,-1.3837729,7.24790649082491e-12
KO:K09649,thymus-specific serine protease [EC:3.4.-.-],735,-1.3827467,2.8625620944367706e-25
KO:K00547,homocysteine S-methyltransferase [EC:2.1.1.10],6481,-1.3823924,5.017225015290164e-127
KO:K08497,protein transport protein SEC20,944,-1.3803172,9.649689099272871e-30
KO:K06676,condensin complex subunit 2,1584,-1.3803148,7.871181169763154e-20
KO:K04354,serine/threonine-protein phosphatase 2A regulatory subunit B,1939,-1.3799766,0.0004661746854895787
KO:K11075,putrescine transport system permease protein,6302,-1.3799472,8.734322528868522e-109
KO:K03253,translation initiation factor 3 subunit B,1764,-1.3793476,5.788653188893313e-10
KO:K07050,misacylated tRNA(Ala) deacylase [EC:3.1.1.-],6373,-1.3784294,3.9947440268074157e-85
KO:K15889,prenylcysteine alpha-carboxyl methylesterase [EC:3.1.1.-],680,-1.3776889,6.723480005178621e-26
KO:K07261,penicillin-insensitive murein DD-endopeptidase [EC:3.4.24.-],6036,-1.3768382,1.7405590450551418e-52
KO:K09726,uncharacterized protein,6123,-1.3767433,3.798250519877041e-44
KO:K06675,structural maintenance of chromosome 4,2364,-1.3765182,5.35379510581324e-08
KO:K12394,AP-1 complex subunit sigma 1/2,1210,-1.376293,9.934898813668377e-12
KO:K14254,aminotransferase,2318,-1.3760452,0.06362240182482272
KO:K08486,syntaxin 1B/2/3,1386,-1.3746476,3.206977803239142e-17
KO:K08827,serine/threonine-protein kinase PRP4 [EC:2.7.11.1],1823,-1.3736126,2.002420210045973e-10
KO:K01562,type I thyroxine 5'-deiodinase [EC:1.21.99.4],3473,-1.3729045,3.2192049369625946e-23
KO:K04460,serine/threonine-protein phosphatase 5 [EC:3.1.3.16],2540,-1.3715273,1.8450567325081878e-09
KO:K15503,serine/threonine-protein phosphatase 6 regulatory ankyrin repeat subunit B,5798,-1.370122,3.169057100060629e-40
KO:K14006,protein transport protein SEC23,2179,-1.3691971,2.3718853483630044e-12
KO:K12850,pre-mRNA-splicing factor 38B,1149,-1.3689733,1.1373393611266793e-19
KO:K14537,nuclear GTP-binding protein,2094,-1.3688676,4.806316872454654e-08
KO:K03528,cell division protein ZipA,5262,-1.368633,5.507190977574996e-72
KO:K05853,P-type Ca2+ transporter type 2A [EC:7.2.2.10],1943,-1.366564,2.358696193273618e-13
KO:K14201,clumping factor A,3175,-1.366488,1.2482780778453378e-06
KO:K08516,synaptobrevin homolog YKT6,1543,-1.3661852,1.1533212860126976e-11
KO:K18967,diguanylate cyclase [EC:2.7.7.65],5164,-1.3660636,5.320655773926971e-06
KO:K17087,transmembrane 9 superfamily member 3,1257,-1.3660145,1.9037437524689392e-16
KO:K09912,uncharacterized protein,4683,-1.3657818,4.061679486199927e-28
KO:K02230,cobaltochelatase CobN [EC:6.6.1.2],6492,-1.3651571,9.205471650927975e-64
KO:K19230,cationic peptide transport system ATP-binding protein,1070,-1.3647158,7.049309083211957e-19
KO:K14842,ribosome biogenesis protein NSA2,1705,-1.3634117,1.4628157203717013e-08
KO:K14589,cap1 methyltransferase [EC:2.1.1.57],1735,-1.3631325,1.959228698013533e-11
KO:K01277,dipeptidyl-peptidase III [EC:3.4.14.4],6194,-1.3605528,1.2578828259309326e-69
KO:K08333,"phosphoinositide-3-kinase, regulatory subunit 4 [EC:2.7.11.1]",1971,-1.3603108,2.054411879777959e-13
KO:K03337,5-deoxy-glucuronate isomerase [EC:5.3.1.30],6446,-1.3602705,6.047739567799497e-116
KO:K14774,U3 small nucleolar RNA-associated protein 25,1669,-1.359429,8.977397461220543e-15
KO:K13524,4-aminobutyrate aminotransferase / (S)-3-amino-2-methylpropionate transaminase [EC:2.6.1.19 2.6.1.22],2834,-1.3587995,2.9105995722179056e-05
KO:K05342,"alpha,alpha-trehalose phosphorylase [EC:2.4.1.64]",5419,-1.358213,0.00047050550064838475
KO:K17964,"leucine-rich PPR motif-containing protein, mitochondrial",1372,-1.3577449,1.258425849920657e-18
KO:K05542,tRNA-dihydrouridine synthase 1 [EC:1.3.1.88],1760,-1.3574653,1.8109999518187084e-10
KO:K02738,20S proteasome subunit beta 1 [EC:3.4.25.1],1628,-1.3572993,4.916607931834976e-10
KO:K02144,V-type H+-transporting ATPase subunit H,1584,-1.3565149,1.389039949050213e-11
KO:K03514,non-canonical poly(A) RNA polymerase PAPD5/7 [EC:2.7.7.19],1733,-1.3563838,1.2457298798187917e-14
KO:K16557,succinoglycan biosynthesis protein ExoA [EC:2.4.-.-],4534,-1.3562655,6.365841859368435e-05
KO:K14799,pre-rRNA-processing protein TSR1,1842,-1.3562343,3.141295766697826e-09
KO:K10038,glutamine transport system ATP-binding protein [EC:7.4.2.1],3800,-1.3560834,0.003348255594350996
KO:K14766,nucleolar protein 14,1811,-1.3560169,3.4151088807790363e-13
KO:K14809,ATP-dependent RNA helicase DDX55/SPB4 [EC:3.6.4.13],1741,-1.3541808,7.27032363622502e-10
KO:K12855,pre-mRNA-processing factor 6,2337,-1.354002,1.5220815694314696e-07
KO:K08693,"2',3'-cyclic-nucleotide 2'-phosphodiesterase / 3'-nucleotidase / 5'-nucleotidase [EC:3.1.4.16 3.1.3.6 3.1.3.5]",3385,-1.352562,2.831234897909298e-10
KO:K17866,diphthamide biosynthesis protein 2,1550,-1.350699,2.507319813029931e-21
KO:K18293,p-cymene methyl-monooxygenase electron transfer component [EC:1.18.1.3],1705,-1.3504012,5.9092326348524e-09
KO:K12980,lipid A oxidase,2721,-1.3503121,9.170735893216544e-05
KO:K00542,guanidinoacetate N-methyltransferase [EC:2.1.1.2],2006,-1.3489745,9.173529760545006e-13
KO:K01354,oligopeptidase B [EC:3.4.21.83],6473,-1.348486,5.5940384805952676e-117
KO:K18465,WASH complex subunit 7,1252,-1.3484476,2.67227835450798e-10
KO:K18551,pyrimidine and pyridine-specific 5'-nucleotidase [EC:3.1.3.-],1166,-1.3468745,7.722922271811086e-30
KO:K14288,exportin-T,1399,-1.3466334,8.840232460985473e-18
KO:K16462,centrosomal protein CEP164,742,-1.3455095,1.2010348796790407e-29
KO:K14408,cleavage stimulation factor subunit 3,1442,-1.3440018,1.13624249407246e-21
KO:K05677,"ATP-binding cassette, subfamily D (ALD), member 3",1519,-1.3430301,1.763810561997648e-05
KO:K11883,RNA-binding protein NOB1,1588,-1.3425115,2.7310755799807747e-14
KO:K04650,nuclear receptor co-repressor 1,1795,-1.3422313,1.627927143104895e-13
KO:K11607,manganese/iron transport system ATP-binding protein,3554,-1.3413297,2.9729571627248746e-41
KO:K19343,"NosR/NirI family transcriptional regulator, nitrite reductase regulator",2089,-1.3402653,1.6845395299303281e-18
KO:K06720,L-ectoine synthase [EC:4.2.1.108],4566,-1.3401455,4.3207225778820365e-20
KO:K06221,"2,5-diketo-D-gluconate reductase A [EC:1.1.1.346]",6131,-1.3391454,4.6537230027340046e-63
KO:K07231,putative iron-regulated protein,4798,-1.3387492,3.9261812845159075e-41
KO:K01908,propionyl-CoA synthetase [EC:6.2.1.17],6479,-1.3379612,1.1065503357248506e-137
KO:K03617,Na+-translocating ferredoxin:NAD+ oxidoreductase subunit A,5232,-1.3365078,1.633108454037233e-45
KO:K01133,choline-sulfatase [EC:3.1.6.6],6482,-1.335597,3.225566915768571e-123
KO:K12710,C-methyltransferase [EC:2.1.1.-],3914,-1.3355566,5.773713896356999e-15
KO:K00412,ubiquinol-cytochrome c reductase cytochrome b subunit,6499,-1.3350234,1.583213448487863e-150
KO:K06119,sulfoquinovosyltransferase [EC:2.4.1.-],1533,-1.3343282,2.9936380736293733e-23
KO:K02427,23S rRNA (uridine2552-2'-O)-methyltransferase [EC:2.1.1.166],6537,-1.3341732,2.623618757955494e-149
KO:K09647,mitochondrial inner membrane protease subunit 1 [EC:3.4.21.-],1813,-1.3338625,5.430104555574491e-27
KO:K09291,nucleoprotein TPR,2371,-1.3328114,9.233948262989066e-11
KO:K06190,intracellular septation protein,6306,-1.3323908,7.1045750365392145e-127
KO:K14818,ribosome assembly protein SQT1,1525,-1.3323348,9.396566161581805e-23
KO:K18663,activating signal cointegrator complex subunit 3 [EC:3.6.4.12],1933,-1.3322515,2.0565770459758485e-07
KO:K01099,inositol polyphosphate 5-phosphatase INPP5B/F [EC:3.1.3.36],1702,-1.3319318,0.00017633492272748646
KO:K10746,exonuclease 1 [EC:3.1.-.-],1861,-1.3309758,1.1760068373075075e-08
KO:K14293,importin subunit beta-1,1986,-1.3277231,7.0474379929181155e-09
KO:K12397,AP-3 complex subunit beta,1635,-1.3268272,3.5462975341270024e-12
KO:K03260,translation initiation factor 4G,4624,-1.3245214,4.810034276678098e-20
KO:K10395,kinesin family member 4,2446,-1.3235853,2.114122324999117e-05
KO:K01560,2-haloacid dehalogenase [EC:3.8.1.2],6533,-1.3230977,5.5676019417841013e-126
KO:K10854,"acetone carboxylase, alpha subunit [EC:6.4.1.6]",4368,-1.3200226,5.975529245309058e-07
KO:K19265,L-glyceraldehyde 3-phosphate reductase [EC:1.1.1.-],6414,-1.31951,4.6206549863349204e-82
KO:K07286,uncharacterized lipoprotein,2761,-1.3183053,8.181584489253155e-08
KO:K16292,KDEL-tailed cysteine endopeptidase [EC:3.4.22.-],1935,-1.3180916,2.5845447947638483e-12
KO:K02444,"DeoR family transcriptional regulator, glycerol-3-phosphate regulon repressor",6366,-1.3166347,1.3809062792310957e-78
KO:K14301,nuclear pore complex protein Nup107,1195,-1.3162136,5.505354005901975e-22
KO:K14778,ATP-dependent RNA helicase DDX49/DBP8 [EC:3.6.4.13],1946,-1.3157275,1.5335468450737285e-10
KO:K13053,cell division inhibitor SulA,5381,-1.3122795,1.5102936387607692e-57
KO:K15270,S-adenosylmethionine uptake transporter,6150,-1.3121495,8.064876300696244e-104
KO:K13165,"splicing factor, arginine/serine-rich 12",1196,-1.3119674,2.3363704363239774e-11
KO:K12393,AP-1 complex subunit mu,1949,-1.3119671,4.915922975694407e-05
KO:K03613,Na+-translocating ferredoxin:NAD+ oxidoreductase subunit E,5202,-1.3111553,1.4217868594469748e-44
KO:K03719,"Lrp/AsnC family transcriptional regulator, leucine-responsive regulatory protein",6533,-1.3109322,4.99036840180028e-110
KO:K14827,pre-rRNA-processing protein IPI1,931,-1.3091128,4.980606614793511e-30
KO:K15569,naphthyl-2-methylsuccinate CoA transferase subunit [EC:2.8.3.-],2893,-1.3090558,2.0042299388961723e-16
KO:K14803,protein phosphatase PTC2/3 [EC:3.1.3.16],2364,-1.3087648,1.9240840205773803e-05
KO:K06636,structural maintenance of chromosome 1,2141,-1.3085625,6.776788054777156e-07
KO:K14449,2-methylfumaryl-CoA hydratase [EC:4.2.1.148],6006,-1.3072782,1.2122982364605175e-66
KO:K13256,protein PsiE,3782,-1.3059916,1.7176887214499754e-29
KO:K05834,homoserine/homoserine lactone efflux protein,5543,-1.3047719,2.1911067122483822e-36
KO:K08819,cyclin-dependent kinase 12/13 [EC:2.7.11.22 2.7.11.23],1498,-1.304424,5.468569314794323e-13
KO:K11833,ubiquitin carboxyl-terminal hydrolase 2 [EC:3.4.19.12],1125,-1.3039083,3.0497550731868576e-08
KO:K17243,"alpha-1,4-digalacturonate transport system permease protein",5540,-1.3037357,7.605396682337344e-49
KO:K08775,breast cancer 2 susceptibility protein,982,-1.3031073,1.4903554669994272e-28
KO:K10025,arginine/ornithine transport system ATP-binding protein [EC:7.4.2.1],4211,-1.2990674,2.0352419805124558e-58
KO:K17301,coatomer subunit beta,2173,-1.2981894,9.186315467232996e-07
KO:K10974,cytosine permease,5922,-1.2981744,8.514322703332301e-46
KO:K07638,"two-component system, OmpR family, osmolarity sensor histidine kinase EnvZ [EC:2.7.13.3]",6409,-1.2959466,3.06694662208242e-104
KO:K14080,[methyl-Co(III) methanol-specific corrinoid protein]:coenzyme M methyltransferase [EC:2.1.1.246],4005,-1.2957404,1.7294877386722628e-07
KO:K06678,condensin complex subunit 3,1523,-1.2948775,9.320266736385056e-20
KO:K06633,membrane-associated tyrosine- and threonine-specific cdc2-inhibitory kinase [EC:2.7.11.1],759,-1.2942433,4.263841387945626e-22
KO:K08246,cycloeucalenol cycloisomerase [EC:5.5.1.9],2333,-1.2933202,2.5963096586537457e-08
KO:K14835,25S rRNA (cytosine2870-C5)-methyltransferase [EC:2.1.1.310],2963,-1.2929666,1.325310774772884e-09
KO:K13525,transitional endoplasmic reticulum ATPase,6483,-1.2928352,2.8932469622420678e-68
KO:K00326,cytochrome-b5 reductase [EC:1.6.2.2],3633,-1.2923129,1.7253304218292938e-12
KO:K12821,pre-mRNA-processing factor 40,2103,-1.2922586,1.0880625542648949e-07
KO:K06033,arylmalonate decarboxylase [EC:4.1.1.76],5068,-1.2899874,2.521206587893403e-14
KO:K15916,glucose/mannose-6-phosphate isomerase [EC:5.3.1.9 5.3.1.8],6224,-1.289835,1.421549959555233e-78
KO:K13983,putative helicase MOV10L1 [EC:3.6.4.13],818,-1.2895975,7.564418557670083e-22
KO:K18802,glutamine amidotransferase,2298,-1.2893522,4.058984319634054e-11
KO:K12402,AP-4 complex subunit mu-1,1243,-1.2891281,6.8686102695283736e-09
KO:K07116,acyl-homoserine-lactone acylase [EC:3.5.1.97],6323,-1.287817,1.1249564578236486e-97
KO:K17878,EEF1A N-terminal glycine/lysine methyltransferase [EC:2.1.1.-],1040,-1.2872727,1.2756075651063465e-27
KO:K15745,"phytoene desaturase (3,4-didehydrolycopene-forming) [EC:1.3.99.30]",2580,-1.2858055,2.509674336894199e-13
KO:K07544,benzylsuccinate CoA-transferase BbsF subunit [EC:2.8.3.15],5627,-1.2851837,1.2605195872494686e-45
KO:K02684,DNA primase small subunit [EC:2.7.7.102],1926,-1.2844412,7.748528387949602e-10
KO:K11885,DNA damage-inducible protein 1,1555,-1.2840414,2.5641579321785422e-11
KO:K13533,"two-component system, sporulation sensor kinase E [EC:2.7.13.3]",4159,-1.2839942,1.996770097690671e-12
KO:K01303,acylaminoacyl-peptidase [EC:3.4.19.1],6361,-1.2826939,8.432813694521205e-110
KO:K15423,serine/threonine-protein phosphatase 4 catalytic subunit [EC:3.1.3.16],1991,-1.2814906,0.015307303841016116
KO:K04554,ubiquitin-conjugating enzyme E2 J2 [EC:2.3.2.23],1868,-1.280093,3.304676823359193e-06
KO:K01853,cycloartenol synthase [EC:5.4.99.8],1469,-1.2773886,8.373046907638924e-20
KO:K00285,D-amino-acid dehydrogenase [EC:1.4.5.1],6460,-1.2749767,7.01730505224028e-122
KO:K18615,CapZ-interacting protein,1845,-1.2747283,1.7031047063411198e-20
KO:K16846,(2R)-sulfolactate sulfo-lyase subunit beta [EC:4.4.1.24],6183,-1.2732058,4.2252797674388294e-77
KO:K17804,mitochondrial import inner membrane translocase subunit TIM44,1321,-1.2722356,2.647604727126629e-16
KO:K00529,3-phenylpropionate/trans-cinnamate dioxygenase ferredoxin reductase component [EC:1.18.1.3],6477,-1.2719984,1.2495339518874574e-142
KO:K13024,inositol-hexakisphosphate/diphosphoinositol-pentakisphosphate 1-kinase [EC:2.7.4.24],1537,-1.2710692,2.6524996137917286e-07
KO:K07251,thiamine kinase [EC:2.7.1.89],2213,-1.2708042,1.1492678884726685e-13
KO:K04600,cadherin EGF LAG seven-pass G-type receptor 1,980,-1.2707281,1.891809098215964e-13
KO:K02349,DNA polymerase theta [EC:2.7.7.7],1721,-1.2700689,4.3418000333738304e-12
KO:K14963,COMPASS component SWD3,2734,-1.2700444,5.208117393104365e-15
KO:K09769,"2',3'-cyclic-nucleotide 2'-phosphodiesterase [EC:3.1.4.16]",6496,-1.2698493,3.2247761180780636e-112
KO:K18764,nocturnin [EC:3.1.3.108],1238,-1.2695096,1.9146895726170807e-25
KO:K03038,26S proteasome regulatory subunit N8,1729,-1.2690568,6.834263475195036e-10
KO:K11073,putrescine transport system substrate-binding protein,6339,-1.2688789,3.149611604092902e-105
KO:K01855,tRNA pseudouridine38/39 synthase [EC:5.4.99.45],1591,-1.2670939,3.982456988302432e-17
KO:K07559,putative RNA 2'-phosphotransferase [EC:2.7.1.-],5719,-1.266544,2.6252865687553147e-28
KO:K11583,serine/threonine-protein phosphatase 2A regulatory subunit B'',1500,-1.2660018,0.0003009773523936639
KO:K09539,DnaJ homolog subfamily C member 19,1010,-1.2647007,3.1486899460778493e-25
KO:K05284,GPI mannosyltransferase 1 subunit M [EC:2.4.1.-],1632,-1.2645376,3.14233030469295e-12
KO:K00270,phenylalanine dehydrogenase [EC:1.4.1.20],1099,-1.2644088,2.376766068845692e-24
